row,t,sig_ps,V1,V2,V3,V4,V5,V6
520,3.99382281797941,0.71,big_cities_1,own_homes_1,cigarettes_1,grocery_1,podcast_1,cook_at_home_1
521,5.249589836484869,0.91,big_cities_1,own_homes_1,cigarettes_1,grocery_1,podcast_1,dairy_products_1
522,3.8485100633425757,0.77,big_cities_1,own_homes_1,cigarettes_1,grocery_1,podcast_1,go_to_gym_1
523,5.778092932982192,0.96,big_cities_1,own_homes_1,cigarettes_1,grocery_1,podcast_1,drink_coffee_1
524,4.318849790098226,0.83,big_cities_1,own_homes_1,cigarettes_1,grocery_1,driving_1,cook_at_home_1
525,6.060786535222542,0.92,big_cities_1,own_homes_1,cigarettes_1,grocery_1,driving_1,dairy_products_1
526,5.39493352014561,0.93,big_cities_1,own_homes_1,cigarettes_1,grocery_1,driving_1,go_to_gym_1
527,5.209400320986616,0.89,big_cities_1,own_homes_1,cigarettes_1,grocery_1,driving_1,drink_coffee_1
528,5.503845761358852,0.94,big_cities_1,own_homes_1,cigarettes_1,grocery_1,cook_at_home_1,dairy_products_1
529,4.539891184393543,0.81,big_cities_1,own_homes_1,cigarettes_1,grocery_1,cook_at_home_1,go_to_gym_1
530,5.4341091725252,0.95,big_cities_1,own_homes_1,cigarettes_1,grocery_1,cook_at_home_1,drink_coffee_1
531,6.0204800082491845,0.92,big_cities_1,own_homes_1,cigarettes_1,grocery_1,dairy_products_1,go_to_gym_1
532,6.676815725182553,0.99,big_cities_1,own_homes_1,cigarettes_1,grocery_1,dairy_products_1,drink_coffee_1
533,6.619289406333099,0.93,big_cities_1,own_homes_1,cigarettes_1,grocery_1,go_to_gym_1,drink_coffee_1
534,1.0001536757155443,0.01,big_cities_1,own_homes_1,cigarettes_1,tennis_1,skiing_1,podcast_1
535,0.8885157780425785,0.02,big_cities_1,own_homes_1,cigarettes_1,tennis_1,skiing_1,driving_1
536,1.3988759936745854,0.05,big_cities_1,own_homes_1,cigarettes_1,tennis_1,skiing_1,cook_at_home_1
537,1.4257937651324313,0.08,big_cities_1,own_homes_1,cigarettes_1,tennis_1,skiing_1,dairy_products_1
538,1.2713266903264115,0.06,big_cities_1,own_homes_1,cigarettes_1,tennis_1,skiing_1,go_to_gym_1
539,1.5599270210075267,0.06,big_cities_1,own_homes_1,cigarettes_1,tennis_1,skiing_1,drink_coffee_1
540,1.6472328322449268,0.1,big_cities_1,own_homes_1,cigarettes_1,tennis_1,podcast_1,driving_1
541,1.739149260481598,0.12,big_cities_1,own_homes_1,cigarettes_1,tennis_1,podcast_1,cook_at_home_1
542,2.1517871740880508,0.23,big_cities_1,own_homes_1,cigarettes_1,tennis_1,podcast_1,dairy_products_1
543,1.8870831938123696,0.19,big_cities_1,own_homes_1,cigarettes_1,tennis_1,podcast_1,go_to_gym_1
544,2.1634192933287415,0.21,big_cities_1,own_homes_1,cigarettes_1,tennis_1,podcast_1,drink_coffee_1
545,1.8885324510925539,0.15,big_cities_1,own_homes_1,cigarettes_1,tennis_1,driving_1,cook_at_home_1
546,2.381036105190012,0.29,big_cities_1,own_homes_1,cigarettes_1,tennis_1,driving_1,dairy_products_1
547,1.926533506464535,0.11,big_cities_1,own_homes_1,cigarettes_1,tennis_1,driving_1,go_to_gym_1
548,2.111254954974138,0.2,big_cities_1,own_homes_1,cigarettes_1,tennis_1,driving_1,drink_coffee_1
549,2.3576217047510215,0.35,big_cities_1,own_homes_1,cigarettes_1,tennis_1,cook_at_home_1,dairy_products_1
550,2.270276006749457,0.22,big_cities_1,own_homes_1,cigarettes_1,tennis_1,cook_at_home_1,go_to_gym_1
551,2.929942099687581,0.49,big_cities_1,own_homes_1,cigarettes_1,tennis_1,cook_at_home_1,drink_coffee_1
552,1.845149897865154,0.14,big_cities_1,own_homes_1,cigarettes_1,tennis_1,dairy_products_1,go_to_gym_1
553,3.1741103273609568,0.51,big_cities_1,own_homes_1,cigarettes_1,tennis_1,dairy_products_1,drink_coffee_1
554,2.5188299303625166,0.35,big_cities_1,own_homes_1,cigarettes_1,tennis_1,go_to_gym_1,drink_coffee_1
555,1.4968098494573807,0.07,big_cities_1,own_homes_1,cigarettes_1,skiing_1,podcast_1,driving_1
556,2.3165183750185343,0.27,big_cities_1,own_homes_1,cigarettes_1,skiing_1,podcast_1,cook_at_home_1
557,2.0564288531386747,0.21,big_cities_1,own_homes_1,cigarettes_1,skiing_1,podcast_1,dairy_products_1
558,1.4338126821385082,0.1,big_cities_1,own_homes_1,cigarettes_1,skiing_1,podcast_1,go_to_gym_1
559,2.527352568484756,0.38,big_cities_1,own_homes_1,cigarettes_1,skiing_1,podcast_1,drink_coffee_1
560,2.595857417349455,0.37,big_cities_1,own_homes_1,cigarettes_1,skiing_1,driving_1,cook_at_home_1
561,2.9949189022291383,0.55,big_cities_1,own_homes_1,cigarettes_1,skiing_1,driving_1,dairy_products_1
562,1.4531408029406796,0.01,big_cities_1,own_homes_1,cigarettes_1,skiing_1,driving_1,go_to_gym_1
563,3.141757096573326,0.5,big_cities_1,own_homes_1,cigarettes_1,skiing_1,driving_1,drink_coffee_1
564,4.021360390544095,0.76,big_cities_1,own_homes_1,cigarettes_1,skiing_1,cook_at_home_1,dairy_products_1
565,1.9205335290139292,0.15,big_cities_1,own_homes_1,cigarettes_1,skiing_1,cook_at_home_1,go_to_gym_1
566,4.351845592942614,0.76,big_cities_1,own_homes_1,cigarettes_1,skiing_1,cook_at_home_1,drink_coffee_1
567,1.9521949058514443,0.19,big_cities_1,own_homes_1,cigarettes_1,skiing_1,dairy_products_1,go_to_gym_1
568,4.0350437070377065,0.79,big_cities_1,own_homes_1,cigarettes_1,skiing_1,dairy_products_1,drink_coffee_1
569,2.045004076015925,0.17,big_cities_1,own_homes_1,cigarettes_1,skiing_1,go_to_gym_1,drink_coffee_1
570,3.175517779241761,0.56,big_cities_1,own_homes_1,cigarettes_1,podcast_1,driving_1,cook_at_home_1
571,3.5839436450827655,0.63,big_cities_1,own_homes_1,cigarettes_1,podcast_1,driving_1,dairy_products_1
572,3.6392975314778084,0.73,big_cities_1,own_homes_1,cigarettes_1,podcast_1,driving_1,go_to_gym_1
573,3.330139354310713,0.65,big_cities_1,own_homes_1,cigarettes_1,podcast_1,driving_1,drink_coffee_1
574,4.393021398280001,0.81,big_cities_1,own_homes_1,cigarettes_1,podcast_1,cook_at_home_1,dairy_products_1
575,3.579287415234382,0.66,big_cities_1,own_homes_1,cigarettes_1,podcast_1,cook_at_home_1,go_to_gym_1
576,4.883261299104716,0.9,big_cities_1,own_homes_1,cigarettes_1,podcast_1,cook_at_home_1,drink_coffee_1
577,4.504553004021656,0.82,big_cities_1,own_homes_1,cigarettes_1,podcast_1,dairy_products_1,go_to_gym_1
578,4.875876305560681,0.9,big_cities_1,own_homes_1,cigarettes_1,podcast_1,dairy_products_1,drink_coffee_1
579,4.985742041845168,0.91,big_cities_1,own_homes_1,cigarettes_1,podcast_1,go_to_gym_1,drink_coffee_1
580,4.669452847609234,0.86,big_cities_1,own_homes_1,cigarettes_1,driving_1,cook_at_home_1,dairy_products_1
581,3.4528477308857357,0.65,big_cities_1,own_homes_1,cigarettes_1,driving_1,cook_at_home_1,go_to_gym_1
582,3.540679931449524,0.72,big_cities_1,own_homes_1,cigarettes_1,driving_1,cook_at_home_1,drink_coffee_1
583,4.388432627398137,0.82,big_cities_1,own_homes_1,cigarettes_1,driving_1,dairy_products_1,go_to_gym_1
584,5.691428226302271,0.94,big_cities_1,own_homes_1,cigarettes_1,driving_1,dairy_products_1,drink_coffee_1
585,5.248345509666589,0.9,big_cities_1,own_homes_1,cigarettes_1,driving_1,go_to_gym_1,drink_coffee_1
586,5.019248069067842,0.9,big_cities_1,own_homes_1,cigarettes_1,cook_at_home_1,dairy_products_1,go_to_gym_1
587,6.344206687528184,0.99,big_cities_1,own_homes_1,cigarettes_1,cook_at_home_1,dairy_products_1,drink_coffee_1
588,5.153723346012799,0.94,big_cities_1,own_homes_1,cigarettes_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
589,6.037279877836753,0.95,big_cities_1,own_homes_1,cigarettes_1,dairy_products_1,go_to_gym_1,drink_coffee_1
590,2.281316172911987,0.29,big_cities_1,own_homes_1,grocery_1,tennis_1,skiing_1,podcast_1
591,2.454892359072437,0.37,big_cities_1,own_homes_1,grocery_1,tennis_1,skiing_1,driving_1
592,2.6989452723109877,0.41,big_cities_1,own_homes_1,grocery_1,tennis_1,skiing_1,cook_at_home_1
593,2.982633900573737,0.48,big_cities_1,own_homes_1,grocery_1,tennis_1,skiing_1,dairy_products_1
594,2.6340737508291494,0.4,big_cities_1,own_homes_1,grocery_1,tennis_1,skiing_1,go_to_gym_1
595,3.158508383909061,0.64,big_cities_1,own_homes_1,grocery_1,tennis_1,skiing_1,drink_coffee_1
596,3.959124901481359,0.72,big_cities_1,own_homes_1,grocery_1,tennis_1,podcast_1,driving_1
597,3.403621877261703,0.66,big_cities_1,own_homes_1,grocery_1,tennis_1,podcast_1,cook_at_home_1
598,4.111696996001993,0.83,big_cities_1,own_homes_1,grocery_1,tennis_1,podcast_1,dairy_products_1
599,3.180499669662044,0.54,big_cities_1,own_homes_1,grocery_1,tennis_1,podcast_1,go_to_gym_1
600,4.2635047786696685,0.73,big_cities_1,own_homes_1,grocery_1,tennis_1,podcast_1,drink_coffee_1
601,3.5785321430297143,0.67,big_cities_1,own_homes_1,grocery_1,tennis_1,driving_1,cook_at_home_1
602,4.08410478720676,0.8,big_cities_1,own_homes_1,grocery_1,tennis_1,driving_1,dairy_products_1
603,4.286277465700498,0.81,big_cities_1,own_homes_1,grocery_1,tennis_1,driving_1,go_to_gym_1
604,4.416289638127662,0.84,big_cities_1,own_homes_1,grocery_1,tennis_1,driving_1,drink_coffee_1
605,4.269400091659583,0.78,big_cities_1,own_homes_1,grocery_1,tennis_1,cook_at_home_1,dairy_products_1
606,3.7647034059546267,0.72,big_cities_1,own_homes_1,grocery_1,tennis_1,cook_at_home_1,go_to_gym_1
607,5.049720220158617,0.92,big_cities_1,own_homes_1,grocery_1,tennis_1,cook_at_home_1,drink_coffee_1
608,3.9874290707894104,0.81,big_cities_1,own_homes_1,grocery_1,tennis_1,dairy_products_1,go_to_gym_1
609,5.644419263522002,0.92,big_cities_1,own_homes_1,grocery_1,tennis_1,dairy_products_1,drink_coffee_1
610,4.0584535100879595,0.8,big_cities_1,own_homes_1,grocery_1,tennis_1,go_to_gym_1,drink_coffee_1
611,3.5896293309881795,0.69,big_cities_1,own_homes_1,grocery_1,skiing_1,podcast_1,driving_1
612,4.005722687247077,0.76,big_cities_1,own_homes_1,grocery_1,skiing_1,podcast_1,cook_at_home_1
613,4.184685166389043,0.77,big_cities_1,own_homes_1,grocery_1,skiing_1,podcast_1,dairy_products_1
614,2.8597469164168903,0.44,big_cities_1,own_homes_1,grocery_1,skiing_1,podcast_1,go_to_gym_1
615,4.805976964768268,0.84,big_cities_1,own_homes_1,grocery_1,skiing_1,podcast_1,drink_coffee_1
616,3.8937376148275042,0.78,big_cities_1,own_homes_1,grocery_1,skiing_1,driving_1,cook_at_home_1
617,4.989337152660237,0.8,big_cities_1,own_homes_1,grocery_1,skiing_1,driving_1,dairy_products_1
618,3.364656558584371,0.6,big_cities_1,own_homes_1,grocery_1,skiing_1,driving_1,go_to_gym_1
619,4.482804337939277,0.85,big_cities_1,own_homes_1,grocery_1,skiing_1,driving_1,drink_coffee_1
620,4.959764284861108,0.92,big_cities_1,own_homes_1,grocery_1,skiing_1,cook_at_home_1,dairy_products_1
621,3.847230458026794,0.76,big_cities_1,own_homes_1,grocery_1,skiing_1,cook_at_home_1,go_to_gym_1
622,5.734566247874436,0.98,big_cities_1,own_homes_1,grocery_1,skiing_1,cook_at_home_1,drink_coffee_1
623,4.333158433054595,0.75,big_cities_1,own_homes_1,grocery_1,skiing_1,dairy_products_1,go_to_gym_1
624,6.017121414125299,0.94,big_cities_1,own_homes_1,grocery_1,skiing_1,dairy_products_1,drink_coffee_1
625,4.531235900601168,0.88,big_cities_1,own_homes_1,grocery_1,skiing_1,go_to_gym_1,drink_coffee_1
626,3.8375018908798944,0.77,big_cities_1,own_homes_1,grocery_1,podcast_1,driving_1,cook_at_home_1
627,3.930728512493527,0.78,big_cities_1,own_homes_1,grocery_1,podcast_1,driving_1,dairy_products_1
628,4.6207887458807235,0.89,big_cities_1,own_homes_1,grocery_1,podcast_1,driving_1,go_to_gym_1
629,4.335093265965415,0.84,big_cities_1,own_homes_1,grocery_1,podcast_1,driving_1,drink_coffee_1
630,4.051186097952089,0.76,big_cities_1,own_homes_1,grocery_1,podcast_1,cook_at_home_1,dairy_products_1
631,4.235100339565022,0.86,big_cities_1,own_homes_1,grocery_1,podcast_1,cook_at_home_1,go_to_gym_1
632,4.613314460546517,0.82,big_cities_1,own_homes_1,grocery_1,podcast_1,cook_at_home_1,drink_coffee_1
633,4.725617453014416,0.89,big_cities_1,own_homes_1,grocery_1,podcast_1,dairy_products_1,go_to_gym_1
634,4.0318374163214585,0.76,big_cities_1,own_homes_1,grocery_1,podcast_1,dairy_products_1,drink_coffee_1
635,5.410760048735615,0.96,big_cities_1,own_homes_1,grocery_1,podcast_1,go_to_gym_1,drink_coffee_1
636,4.027683633034185,0.83,big_cities_1,own_homes_1,grocery_1,driving_1,cook_at_home_1,dairy_products_1
637,3.8966326115707335,0.79,big_cities_1,own_homes_1,grocery_1,driving_1,cook_at_home_1,go_to_gym_1
638,3.6217273021599046,0.75,big_cities_1,own_homes_1,grocery_1,driving_1,cook_at_home_1,drink_coffee_1
639,4.246973974745939,0.87,big_cities_1,own_homes_1,grocery_1,driving_1,dairy_products_1,go_to_gym_1
640,5.234959559265743,0.88,big_cities_1,own_homes_1,grocery_1,driving_1,dairy_products_1,drink_coffee_1
641,4.4809238313667645,0.82,big_cities_1,own_homes_1,grocery_1,driving_1,go_to_gym_1,drink_coffee_1
642,4.446412891108283,0.86,big_cities_1,own_homes_1,grocery_1,cook_at_home_1,dairy_products_1,go_to_gym_1
643,6.546182088119954,0.93,big_cities_1,own_homes_1,grocery_1,cook_at_home_1,dairy_products_1,drink_coffee_1
644,5.205792895017535,0.87,big_cities_1,own_homes_1,grocery_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
645,5.438367852347903,0.9,big_cities_1,own_homes_1,grocery_1,dairy_products_1,go_to_gym_1,drink_coffee_1
646,1.6012875952863943,0.11,big_cities_1,own_homes_1,tennis_1,skiing_1,podcast_1,driving_1
647,2.07511246581581,0.19,big_cities_1,own_homes_1,tennis_1,skiing_1,podcast_1,cook_at_home_1
648,2.005926871170539,0.15,big_cities_1,own_homes_1,tennis_1,skiing_1,podcast_1,dairy_products_1
649,2.01318924115777,0.22,big_cities_1,own_homes_1,tennis_1,skiing_1,podcast_1,go_to_gym_1
650,2.7435207311312197,0.47,big_cities_1,own_homes_1,tennis_1,skiing_1,podcast_1,drink_coffee_1
651,2.2511776271030537,0.24,big_cities_1,own_homes_1,tennis_1,skiing_1,driving_1,cook_at_home_1
652,2.283988569330607,0.25,big_cities_1,own_homes_1,tennis_1,skiing_1,driving_1,dairy_products_1
653,2.0027373403932245,0.21,big_cities_1,own_homes_1,tennis_1,skiing_1,driving_1,go_to_gym_1
654,2.9523699380597717,0.58,big_cities_1,own_homes_1,tennis_1,skiing_1,driving_1,drink_coffee_1
655,2.5221856688543665,0.38,big_cities_1,own_homes_1,tennis_1,skiing_1,cook_at_home_1,dairy_products_1
656,2.7694401192885105,0.5,big_cities_1,own_homes_1,tennis_1,skiing_1,cook_at_home_1,go_to_gym_1
657,3.5472210554167587,0.67,big_cities_1,own_homes_1,tennis_1,skiing_1,cook_at_home_1,drink_coffee_1
658,2.422805346897851,0.34,big_cities_1,own_homes_1,tennis_1,skiing_1,dairy_products_1,go_to_gym_1
659,3.4676956818732636,0.73,big_cities_1,own_homes_1,tennis_1,skiing_1,dairy_products_1,drink_coffee_1
660,3.2467070534028286,0.59,big_cities_1,own_homes_1,tennis_1,skiing_1,go_to_gym_1,drink_coffee_1
661,2.3004826704483814,0.26,big_cities_1,own_homes_1,tennis_1,podcast_1,driving_1,cook_at_home_1
662,2.508919514028893,0.34,big_cities_1,own_homes_1,tennis_1,podcast_1,driving_1,dairy_products_1
663,4.416066642635507,0.83,big_cities_1,own_homes_1,tennis_1,podcast_1,driving_1,go_to_gym_1
664,2.4727757048294503,0.33,big_cities_1,own_homes_1,tennis_1,podcast_1,driving_1,drink_coffee_1
665,2.437220647488643,0.37,big_cities_1,own_homes_1,tennis_1,podcast_1,cook_at_home_1,dairy_products_1
666,4.571224853930009,0.88,big_cities_1,own_homes_1,tennis_1,podcast_1,cook_at_home_1,go_to_gym_1
667,2.9413816031717706,0.53,big_cities_1,own_homes_1,tennis_1,podcast_1,cook_at_home_1,drink_coffee_1
668,4.252987110686749,0.77,big_cities_1,own_homes_1,tennis_1,podcast_1,dairy_products_1,go_to_gym_1
669,3.0183982238880898,0.53,big_cities_1,own_homes_1,tennis_1,podcast_1,dairy_products_1,drink_coffee_1
670,5.024050284856642,0.95,big_cities_1,own_homes_1,tennis_1,podcast_1,go_to_gym_1,drink_coffee_1
671,4.465301279865629,0.87,big_cities_1,own_homes_1,tennis_1,driving_1,cook_at_home_1,dairy_products_1
672,2.4892968213836197,0.38,big_cities_1,own_homes_1,tennis_1,driving_1,cook_at_home_1,go_to_gym_1
673,3.249562711276589,0.61,big_cities_1,own_homes_1,tennis_1,driving_1,cook_at_home_1,drink_coffee_1
674,2.836205175420446,0.47,big_cities_1,own_homes_1,tennis_1,driving_1,dairy_products_1,go_to_gym_1
675,5.865682776956938,0.99,big_cities_1,own_homes_1,tennis_1,driving_1,dairy_products_1,drink_coffee_1
676,4.007991153755906,0.8,big_cities_1,own_homes_1,tennis_1,driving_1,go_to_gym_1,drink_coffee_1
677,3.266122581376633,0.51,big_cities_1,own_homes_1,tennis_1,cook_at_home_1,dairy_products_1,go_to_gym_1
678,6.089791456786259,0.98,big_cities_1,own_homes_1,tennis_1,cook_at_home_1,dairy_products_1,drink_coffee_1
679,3.5542871760064303,0.72,big_cities_1,own_homes_1,tennis_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
680,3.8153078245357905,0.73,big_cities_1,own_homes_1,tennis_1,dairy_products_1,go_to_gym_1,drink_coffee_1
681,3.234315122799023,0.64,big_cities_1,own_homes_1,skiing_1,podcast_1,driving_1,cook_at_home_1
682,3.8038020356421107,0.76,big_cities_1,own_homes_1,skiing_1,podcast_1,driving_1,dairy_products_1
683,2.180149863226355,0.24,big_cities_1,own_homes_1,skiing_1,podcast_1,driving_1,go_to_gym_1
684,3.2778498705107144,0.64,big_cities_1,own_homes_1,skiing_1,podcast_1,driving_1,drink_coffee_1
685,4.952542025224525,0.87,big_cities_1,own_homes_1,skiing_1,podcast_1,cook_at_home_1,dairy_products_1
686,2.8917134701444405,0.53,big_cities_1,own_homes_1,skiing_1,podcast_1,cook_at_home_1,go_to_gym_1
687,5.31442068386956,0.89,big_cities_1,own_homes_1,skiing_1,podcast_1,cook_at_home_1,drink_coffee_1
688,3.1010048341418983,0.55,big_cities_1,own_homes_1,skiing_1,podcast_1,dairy_products_1,go_to_gym_1
689,4.985990416089846,0.91,big_cities_1,own_homes_1,skiing_1,podcast_1,dairy_products_1,drink_coffee_1
690,2.9185253435715826,0.51,big_cities_1,own_homes_1,skiing_1,podcast_1,go_to_gym_1,drink_coffee_1
691,4.496264013828508,0.84,big_cities_1,own_homes_1,skiing_1,driving_1,cook_at_home_1,dairy_products_1
692,2.4095274576384,0.28,big_cities_1,own_homes_1,skiing_1,driving_1,cook_at_home_1,go_to_gym_1
693,3.0575697668038093,0.64,big_cities_1,own_homes_1,skiing_1,driving_1,cook_at_home_1,drink_coffee_1
694,2.6270550630880267,0.35,big_cities_1,own_homes_1,skiing_1,driving_1,dairy_products_1,go_to_gym_1
695,5.5708502683643,0.98,big_cities_1,own_homes_1,skiing_1,driving_1,dairy_products_1,drink_coffee_1
696,3.284140021345766,0.61,big_cities_1,own_homes_1,skiing_1,driving_1,go_to_gym_1,drink_coffee_1
697,3.677278132093796,0.68,big_cities_1,own_homes_1,skiing_1,cook_at_home_1,dairy_products_1,go_to_gym_1
698,7.217310113242356,1,big_cities_1,own_homes_1,skiing_1,cook_at_home_1,dairy_products_1,drink_coffee_1
699,4.190790445914908,0.81,big_cities_1,own_homes_1,skiing_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
700,3.82464427487744,0.72,big_cities_1,own_homes_1,skiing_1,dairy_products_1,go_to_gym_1,drink_coffee_1
701,5.450044260426494,0.92,big_cities_1,own_homes_1,podcast_1,driving_1,cook_at_home_1,dairy_products_1
702,5.853360255095369,0.95,big_cities_1,own_homes_1,podcast_1,driving_1,cook_at_home_1,go_to_gym_1
703,4.456248018724409,0.79,big_cities_1,own_homes_1,podcast_1,driving_1,cook_at_home_1,drink_coffee_1
704,8.003356330762433,0.97,big_cities_1,own_homes_1,podcast_1,driving_1,dairy_products_1,go_to_gym_1
705,7.05699480599633,1,big_cities_1,own_homes_1,podcast_1,driving_1,dairy_products_1,drink_coffee_1
706,7.640326121824705,1,big_cities_1,own_homes_1,podcast_1,driving_1,go_to_gym_1,drink_coffee_1
707,7.80200347994074,0.98,big_cities_1,own_homes_1,podcast_1,cook_at_home_1,dairy_products_1,go_to_gym_1
708,7.934539542589757,1,big_cities_1,own_homes_1,podcast_1,cook_at_home_1,dairy_products_1,drink_coffee_1
709,8.908933638521834,1,big_cities_1,own_homes_1,podcast_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
710,8.587625611728711,1,big_cities_1,own_homes_1,podcast_1,dairy_products_1,go_to_gym_1,drink_coffee_1
711,5.080680814522252,0.91,big_cities_1,own_homes_1,driving_1,cook_at_home_1,dairy_products_1,go_to_gym_1
712,3.8871999881766452,0.74,big_cities_1,own_homes_1,driving_1,cook_at_home_1,dairy_products_1,drink_coffee_1
713,4.402598199576499,0.79,big_cities_1,own_homes_1,driving_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
714,6.295031643220075,1,big_cities_1,own_homes_1,driving_1,dairy_products_1,go_to_gym_1,drink_coffee_1
715,7.9804133074739365,0.99,big_cities_1,own_homes_1,cook_at_home_1,dairy_products_1,go_to_gym_1,drink_coffee_1
716,2.26404261203712,0.26,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,grocery_1
717,1.2826502717941664,0.05,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,tennis_1
718,1.5191448169885398,0.12,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1
719,1.9748309753202142,0.22,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1
720,3.1614479004895766,0.59,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1
721,4.72079353498157,0.89,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,cook_at_home_1
722,4.571746635351332,0.83,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,dairy_products_1
723,3.130158727269137,0.61,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,go_to_gym_1
724,4.486062840743711,0.88,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,drink_coffee_1
725,2.3435986373588737,0.36,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1
726,2.308238143067627,0.3,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1
727,3.06520054132518,0.48,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1
728,4.164002960133553,0.76,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1
729,4.4609814525908,0.87,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,cook_at_home_1
730,5.071225657506793,0.92,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,dairy_products_1
731,3.3714322236103116,0.66,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,go_to_gym_1
732,4.060607594150997,0.85,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,drink_coffee_1
733,1.618472583673403,0.15,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1
734,1.6332670809388254,0.16,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1
735,2.5603559490625383,0.4,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1
736,3.0635985539320365,0.6,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,cook_at_home_1
737,3.4512568189934276,0.61,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,dairy_products_1
738,2.6396789115351558,0.31,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,go_to_gym_1
739,3.1005140890298866,0.65,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,drink_coffee_1
740,1.65727643170876,0.13,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1
741,2.8253071128805076,0.56,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1
742,3.241709466401538,0.6,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,cook_at_home_1
743,3.3300460163116847,0.61,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,dairy_products_1
744,2.2722968231409677,0.35,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,go_to_gym_1
745,3.671471084615556,0.7,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,drink_coffee_1
746,3.8018786179129047,0.68,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1
747,4.619796910604908,0.86,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,cook_at_home_1
748,4.5501000203410475,0.93,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,dairy_products_1
749,2.9892560405841575,0.63,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,go_to_gym_1
750,4.38886704520183,0.9,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,drink_coffee_1
751,4.8342198611904,0.86,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,cook_at_home_1
752,6.479079619134437,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,dairy_products_1
753,4.992291227924782,0.95,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,go_to_gym_1
754,6.455597555030374,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,drink_coffee_1
755,6.858363093613113,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cook_at_home_1,dairy_products_1
756,5.733560210959259,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cook_at_home_1,go_to_gym_1
757,7.258344872901037,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cook_at_home_1,drink_coffee_1
758,6.508633433437599,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,dairy_products_1,go_to_gym_1
759,7.901747113773799,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,dairy_products_1,drink_coffee_1
760,4.634568959419235,0.93,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,go_to_gym_1,drink_coffee_1
761,2.774027476783082,0.5,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1
762,2.9408208057846332,0.46,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1
