row,t,sig_ps,V1,V2,V3,V4,V5,V6,V7,V8
1772,2.8532327370710338,0.63,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,driving_1,dairy_products_1
1773,2.1551785691041765,0.4,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,driving_1,go_to_gym_1
1774,3.2364617518876257,0.75,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,driving_1,drink_coffee_1
1775,3.2557881904172103,0.73,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,cook_at_home_1,dairy_products_1
1776,2.7033968761935188,0.56,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,cook_at_home_1,go_to_gym_1
1777,3.5282305303757355,0.83,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,cook_at_home_1,drink_coffee_1
1778,2.306592117774563,0.39,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,dairy_products_1,go_to_gym_1
1779,4.041350648824717,0.92,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,dairy_products_1,drink_coffee_1
1780,2.5010559896454883,0.57,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,go_to_gym_1,drink_coffee_1
1781,3.183924529487849,0.77,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,driving_1,cook_at_home_1
1782,3.4019521203576795,0.87,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,driving_1,dairy_products_1
1783,2.679334220209182,0.59,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,driving_1,go_to_gym_1
1784,3.724606875340763,0.86,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,driving_1,drink_coffee_1
1785,4.021889791804833,0.88,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,cook_at_home_1,dairy_products_1
1786,3.5864191520438617,0.84,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,cook_at_home_1,go_to_gym_1
1787,4.10775852172852,0.95,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,cook_at_home_1,drink_coffee_1
1788,3.2513940403213413,0.81,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,dairy_products_1,go_to_gym_1
1789,4.439385923249499,0.9,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,dairy_products_1,drink_coffee_1
1790,3.148656762119906,0.76,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,go_to_gym_1,drink_coffee_1
1791,4.896319053885923,0.97,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,cook_at_home_1,dairy_products_1
1792,4.465828437201939,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,cook_at_home_1,go_to_gym_1
1793,4.676795051256568,0.93,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,cook_at_home_1,drink_coffee_1
1794,4.682713332288824,0.94,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,dairy_products_1,go_to_gym_1
1795,6.008730307721847,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,dairy_products_1,drink_coffee_1
1796,5.032815404663828,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,go_to_gym_1,drink_coffee_1
1797,5.2882691780703155,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,cook_at_home_1,dairy_products_1,go_to_gym_1
1798,7.015602469780514,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,cook_at_home_1,dairy_products_1,drink_coffee_1
1799,5.7464889104505925,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
1800,5.7624151308592175,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,dairy_products_1,go_to_gym_1,drink_coffee_1
1801,1.4007309827162726,0.11,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,skiing_1,podcast_1
1802,2.281655357184425,0.37,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,skiing_1,driving_1
1803,2.5669093391985784,0.51,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,skiing_1,cook_at_home_1
1804,3.0022754570843357,0.65,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,skiing_1,dairy_products_1
1805,1.8731551792702426,0.25,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,skiing_1,go_to_gym_1
1806,2.975054387781806,0.62,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,skiing_1,drink_coffee_1
1807,2.593989154421048,0.44,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,podcast_1,driving_1
1808,2.8695100056462226,0.61,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,podcast_1,cook_at_home_1
1809,3.2072404395022773,0.71,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,podcast_1,dairy_products_1
1810,2.228495870935943,0.41,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,podcast_1,go_to_gym_1
1811,3.3156105927891457,0.72,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,podcast_1,drink_coffee_1
1812,3.5793979818304766,0.8,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,driving_1,cook_at_home_1
1813,3.8980612266066523,0.87,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,driving_1,dairy_products_1
1814,3.415097238802633,0.8,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,driving_1,go_to_gym_1
1815,4.16381588409267,0.9,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,driving_1,drink_coffee_1
1816,3.934808670539795,0.9,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,cook_at_home_1,dairy_products_1
1817,3.2514932890535655,0.81,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,cook_at_home_1,go_to_gym_1
1818,4.208287918838684,0.94,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,cook_at_home_1,drink_coffee_1
1819,3.6232064081284405,0.86,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,dairy_products_1,go_to_gym_1
1820,5.014610977724862,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,dairy_products_1,drink_coffee_1
1821,3.4703413914645065,0.8,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,go_to_gym_1,drink_coffee_1
1822,2.443187580954839,0.42,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,podcast_1,driving_1
1823,2.9806712678159952,0.61,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,podcast_1,cook_at_home_1
1824,2.9302775069737104,0.69,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,podcast_1,dairy_products_1
1825,1.9780219608258873,0.25,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,podcast_1,go_to_gym_1
1826,3.2588718626201896,0.74,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,podcast_1,drink_coffee_1
1827,3.706015794678135,0.88,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,driving_1,cook_at_home_1
1828,4.444524883068023,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,driving_1,dairy_products_1
1829,2.9165469658489642,0.6,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,driving_1,go_to_gym_1
1830,4.307065391156569,0.93,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,driving_1,drink_coffee_1
1831,4.317374196836752,0.92,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,cook_at_home_1,dairy_products_1
1832,3.176644193684408,0.74,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,cook_at_home_1,go_to_gym_1
1833,4.833840621549088,0.97,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,cook_at_home_1,drink_coffee_1
1834,3.4562417922128814,0.79,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,dairy_products_1,go_to_gym_1
1835,5.1306137919911565,0.95,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,dairy_products_1,drink_coffee_1
1836,3.2471801766876056,0.71,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,go_to_gym_1,drink_coffee_1
1837,3.945569753277831,0.87,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,driving_1,cook_at_home_1
1838,4.5439548939032255,0.95,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,driving_1,dairy_products_1
1839,3.6466078175740133,0.85,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,driving_1,go_to_gym_1
1840,4.625366574703263,0.95,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,driving_1,drink_coffee_1
1841,4.891853202869862,0.94,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,cook_at_home_1,dairy_products_1
1842,3.715885173346611,0.9,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,cook_at_home_1,go_to_gym_1
1843,5.109797229086481,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,cook_at_home_1,drink_coffee_1
1844,4.202630388819653,0.94,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,dairy_products_1,go_to_gym_1
1845,5.517046101784305,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,dairy_products_1,drink_coffee_1
1846,3.988681937263963,0.89,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,go_to_gym_1,drink_coffee_1
1847,5.183312113144015,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,cook_at_home_1,dairy_products_1
1848,4.930827574763723,0.97,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,cook_at_home_1,go_to_gym_1
1849,5.108700892573886,0.97,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,cook_at_home_1,drink_coffee_1
1850,5.310383311943935,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,dairy_products_1,go_to_gym_1
1851,6.425965901559487,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,dairy_products_1,drink_coffee_1
1852,5.809616857379869,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,go_to_gym_1,drink_coffee_1
1853,5.519046172570657,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,cook_at_home_1,dairy_products_1,go_to_gym_1
1854,7.0500525836555665,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,cook_at_home_1,dairy_products_1,drink_coffee_1
1855,5.802483670605337,0.97,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
1856,5.533859456125914,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,dairy_products_1,go_to_gym_1,drink_coffee_1
1857,1.6874796463913289,0.13,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,podcast_1,driving_1
1858,2.2035263180408204,0.35,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,podcast_1,cook_at_home_1
1859,1.7943920363906742,0.17,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,podcast_1,dairy_products_1
1860,1.5320838002930381,0.17,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,podcast_1,go_to_gym_1
1861,2.2654762490999056,0.43,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,podcast_1,drink_coffee_1
1862,2.6044092753047527,0.51,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,driving_1,cook_at_home_1
1863,2.540275068261296,0.55,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,driving_1,dairy_products_1
1864,2.3258201232528135,0.33,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,driving_1,go_to_gym_1
1865,3.1392370260720295,0.75,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,driving_1,drink_coffee_1
1866,2.7763118988607527,0.57,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,cook_at_home_1,dairy_products_1
1867,2.6556208839682336,0.54,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,cook_at_home_1,go_to_gym_1
1868,3.5731534728946373,0.83,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,cook_at_home_1,drink_coffee_1
1869,2.234844345662014,0.36,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,dairy_products_1,go_to_gym_1
1870,3.6358136469541336,0.82,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,dairy_products_1,drink_coffee_1
1871,2.561978146589074,0.59,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,go_to_gym_1,drink_coffee_1
1872,2.5597641796998345,0.49,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,driving_1,cook_at_home_1
1873,2.756204514192733,0.6,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,driving_1,dairy_products_1
1874,2.7637128248996827,0.64,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,driving_1,go_to_gym_1
1875,2.9812141652803965,0.62,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,driving_1,drink_coffee_1
1876,2.93678334229614,0.7,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,cook_at_home_1,dairy_products_1
1877,3.207503894255623,0.74,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,cook_at_home_1,go_to_gym_1
1878,3.1030267012244335,0.78,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,cook_at_home_1,drink_coffee_1
1879,3.0039793975629756,0.72,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,dairy_products_1,go_to_gym_1
1880,3.6965667884488354,0.9,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,dairy_products_1,drink_coffee_1
1881,3.046393941673191,0.73,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,go_to_gym_1,drink_coffee_1
1882,3.534673425807327,0.86,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,cook_at_home_1,dairy_products_1
1883,3.9653727964849343,0.89,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,cook_at_home_1,go_to_gym_1
1884,3.882853951057884,0.89,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,cook_at_home_1,drink_coffee_1
1885,4.310401552100487,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,dairy_products_1,go_to_gym_1
1886,4.8773817286194125,0.95,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,dairy_products_1,drink_coffee_1
1887,4.654643542576641,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,go_to_gym_1,drink_coffee_1
1888,3.847809714257207,0.94,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,cook_at_home_1,dairy_products_1,go_to_gym_1
1889,5.364785582371419,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,cook_at_home_1,dairy_products_1,drink_coffee_1
1890,4.624016577897978,0.97,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
1891,5.016991963234242,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,dairy_products_1,go_to_gym_1,drink_coffee_1
1892,2.9630554012546586,0.68,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,driving_1,cook_at_home_1
1893,2.8277636629846934,0.57,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,driving_1,dairy_products_1
1894,2.6256199372021354,0.55,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,driving_1,go_to_gym_1
1895,3.700346615869288,0.89,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,driving_1,drink_coffee_1
1896,3.1110063297129638,0.78,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,cook_at_home_1,dairy_products_1
1897,2.7370038682209263,0.6,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,cook_at_home_1,go_to_gym_1
1898,3.7088624726676858,0.93,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,cook_at_home_1,drink_coffee_1
1899,2.528011657448363,0.51,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,dairy_products_1,go_to_gym_1
1900,3.8980513326462702,0.89,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,dairy_products_1,drink_coffee_1
1901,2.7509401342832756,0.61,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,go_to_gym_1,drink_coffee_1
1902,4.477059936528011,0.93,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,cook_at_home_1,dairy_products_1
1903,3.636183978010478,0.88,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,cook_at_home_1,go_to_gym_1
1904,4.256584934963303,0.87,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,cook_at_home_1,drink_coffee_1
1905,3.7440497129240304,0.86,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,dairy_products_1,go_to_gym_1
1906,5.893773481681206,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,dairy_products_1,drink_coffee_1
1907,4.662019965839259,0.9,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,go_to_gym_1,drink_coffee_1
1908,3.864217868713734,0.87,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,cook_at_home_1,dairy_products_1,go_to_gym_1
1909,6.970568764741819,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,cook_at_home_1,dairy_products_1,drink_coffee_1
1910,4.481865047789998,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
1911,4.558656336078303,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,dairy_products_1,go_to_gym_1,drink_coffee_1
1912,4.675378543921877,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,cook_at_home_1,dairy_products_1
1913,4.605123413935554,0.96,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,cook_at_home_1,go_to_gym_1
1914,4.8591347371683105,0.97,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,cook_at_home_1,drink_coffee_1
1915,5.017919024698629,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,dairy_products_1,go_to_gym_1
1916,6.102974592145603,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,dairy_products_1,drink_coffee_1
1917,5.215591524138357,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,go_to_gym_1,drink_coffee_1
1918,5.114737225764538,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,cook_at_home_1,dairy_products_1,go_to_gym_1
1919,6.677748022873908,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,cook_at_home_1,dairy_products_1,drink_coffee_1
1920,5.599987009984023,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
1921,6.075572230290718,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,dairy_products_1,go_to_gym_1,drink_coffee_1
1922,5.832517590513364,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,cook_at_home_1,dairy_products_1,go_to_gym_1
1923,5.496920840871436,0.98,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,cook_at_home_1,dairy_products_1,drink_coffee_1
1924,5.651263357647199,0.99,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
1925,7.179101953266724,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,dairy_products_1,go_to_gym_1,drink_coffee_1
1926,8.34485186950843,1,big_cities_1,computer_preference_1,news_phone_1,vegetarian_1,cook_at_home_1,dairy_products_1,go_to_gym_1,drink_coffee_1
1927,2.172930087479034,0.34,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,skiing_1,podcast_1
1928,2.370021545038177,0.41,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,skiing_1,driving_1
1929,2.768777135447169,0.58,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,skiing_1,cook_at_home_1
1930,3.1175748773940826,0.72,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,skiing_1,dairy_products_1
1931,2.229288311439047,0.33,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,skiing_1,go_to_gym_1
1932,2.7513046981648817,0.64,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,skiing_1,drink_coffee_1
1933,3.372916830459932,0.76,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,podcast_1,driving_1
1934,3.798437839312926,0.83,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,podcast_1,cook_at_home_1
1935,4.216389858207435,0.87,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,podcast_1,dairy_products_1
1936,3.296842987378633,0.79,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,podcast_1,go_to_gym_1
1937,3.5980447713643118,0.84,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,podcast_1,drink_coffee_1
1938,4.072979713688706,0.88,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,driving_1,cook_at_home_1
1939,4.2957578702297585,0.92,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,driving_1,dairy_products_1
1940,4.000135257123269,0.88,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,driving_1,go_to_gym_1
1941,4.176793920420861,0.91,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,driving_1,drink_coffee_1
1942,4.198133812435362,0.92,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,cook_at_home_1,dairy_products_1
1943,3.962271200859234,0.9,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,cook_at_home_1,go_to_gym_1
1944,4.208610794782082,0.96,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,cook_at_home_1,drink_coffee_1
1945,4.520504922142988,0.93,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,dairy_products_1,go_to_gym_1
1946,4.650837223571103,0.96,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,dairy_products_1,drink_coffee_1
1947,3.850261979632191,0.94,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,go_to_gym_1,drink_coffee_1
1948,3.284887306604094,0.73,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,podcast_1,driving_1
1949,3.637464508318904,0.81,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,podcast_1,cook_at_home_1
1950,3.8082805388375527,0.88,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,podcast_1,dairy_products_1
1951,2.6086736654210254,0.51,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,podcast_1,go_to_gym_1
1952,3.84303397293311,0.9,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,podcast_1,drink_coffee_1
1953,4.6589560293172765,0.92,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,driving_1,cook_at_home_1
1954,4.609190682557563,0.96,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,driving_1,dairy_products_1
1955,3.799499507551032,0.82,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,driving_1,go_to_gym_1
1956,4.949401240970594,0.98,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,driving_1,drink_coffee_1
1957,5.315262656172009,0.99,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,cook_at_home_1,dairy_products_1
1958,4.129591468710819,0.89,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,cook_at_home_1,go_to_gym_1
1959,5.228784360152635,0.99,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,cook_at_home_1,drink_coffee_1
1960,3.77173763946992,0.87,big_cities_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,dairy_products_1,go_to_gym_1
